,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90
178,1532,Defender,LaLiga 2,S. Cubero,Eibar,42,1996,2,18.0,6,0,38,81,37,55,6,131,759,578,107,78,3,19,0.0,0.0,0.09,2,0.09,0.81,0.27,5.91,34.22,26.06,4.82,3.52,0.14,0.86,1.71,3.65,1.67,2.48,0.27,0.0
179,1533,Defender,LaLiga 2,J. Gabilondo,Málaga,41,1253,3,13.0,0,0,22,34,11,10,6,47,499,391,73,46,1,17,0.0,0.0,0.22,3,0.22,0.93,0.0,3.38,35.84,28.08,5.24,3.3,0.07,1.22,1.58,2.44,0.79,0.72,0.43,0.0
180,1534,Defender,LaLiga 2,D. Chirino,Almería,39,3014,3,17.0,5,0,67,103,32,32,7,148,1620,1372,153,39,5,26,0.0,0.0,0.09,3,0.09,0.51,0.15,4.42,48.37,40.97,4.57,1.16,0.15,0.78,2.0,3.08,0.96,0.96,0.21,0.0
181,1535,Defender,LaLiga 2,D. Rodríguez Ramos,CD Tenerife,39,2351,0,14.0,2,1,61,72,43,31,4,122,908,752,96,36,1,9,0.0,0.04,0.0,1,0.04,0.54,0.08,4.67,34.76,28.79,3.68,1.38,0.04,0.34,2.34,2.76,1.65,1.19,0.15,0.0
182,1536,Defender,LaLiga 2,C. Gutiérrez,Las Palmas,40,2222,3,7.0,3,0,42,54,41,12,1,88,760,593,93,124,3,32,0.0,0.0,0.12,3,0.12,0.28,0.12,3.56,30.78,24.02,3.77,5.02,0.12,1.3,1.7,2.19,1.66,0.49,0.04,0.0
183,1537,Defender,LaLiga 2,D. Sánchez,Sporting Gijón,32,2392,1,9.0,2,1,43,101,25,41,3,93,1214,1002,190,19,0,12,0.0,0.04,0.04,2,0.08,0.34,0.08,3.5,45.68,37.7,7.15,0.71,0.0,0.45,1.62,3.8,0.94,1.54,0.11,0.0
184,1538,Defender,LaLiga 2,D. Tasende,Real Zaragoza,35,2369,7,34.0,9,2,23,85,39,32,6,103,941,651,195,122,7,34,0.0,0.08,0.27,9,0.34,1.29,0.34,3.91,35.75,24.73,7.41,4.63,0.27,1.29,0.87,3.23,1.48,1.22,0.23,0.0
185,1539,Defender,LaLiga 2,J. Gayá,CD Lugo,25,941,1,6.0,0,0,27,44,12,28,0,62,410,335,57,0,1,2,0.0,0.0,0.1,1,0.1,0.57,0.0,5.93,39.21,32.04,5.45,0.0,0.1,0.19,2.58,4.21,1.15,2.68,0.0,0.0
186,1540,Defender,LaLiga 2,A. Rahim,Real Oviedo,39,2141,1,4.0,1,0,47,69,35,25,0,100,985,771,96,68,3,12,0.0,0.0,0.04,1,0.04,0.17,0.04,4.2,41.41,32.41,4.04,2.86,0.13,0.5,1.98,2.9,1.47,1.05,0.0,0.0
187,1541,Defender,LaLiga 2,P. Tomeo,Real Valladolid,45,3372,0,20.0,7,4,101,171,45,58,4,197,1412,1077,267,10,2,9,0.0,0.11,0.0,4,0.11,0.53,0.19,5.26,37.69,28.75,7.13,0.27,0.05,0.24,2.7,4.56,1.2,1.55,0.11,0.0
188,1542,Defender,LaLiga 2,Marvel,Leganés,37,2021,0,10.0,2,0,40,60,18,31,3,112,1130,960,152,2,0,5,0.0,0.0,0.0,0,0.0,0.45,0.09,4.99,50.32,42.75,6.77,0.09,0.0,0.22,1.78,2.67,0.8,1.38,0.13,0.0
189,1543,Defender,LaLiga 2,BMB. Martínez,Burgos Club de Fútbol,25,1386,0,7.0,2,0,53,42,17,19,1,100,596,448,84,29,0,9,0.0,0.0,0.0,0,0.0,0.45,0.13,6.49,38.7,29.09,5.45,1.88,0.0,0.58,3.44,2.73,1.1,1.23,0.06,0.0
190,1544,Defender,LaLiga 2,C. Puga,Málaga,39,2197,0,7.0,2,0,86,56,24,13,1,181,761,566,99,75,1,29,0.0,0.0,0.0,0,0.0,0.29,0.08,7.41,31.17,23.19,4.06,3.07,0.04,1.19,3.52,2.29,0.98,0.53,0.04,0.0
191,1547,Defender,LaLiga 2,LAL. Aguilar,Leganés,40,2696,1,12.0,1,0,27,197,20,36,3,76,1187,987,240,1,2,3,0.0,0.0,0.03,1,0.03,0.4,0.03,2.54,39.63,32.95,8.01,0.03,0.07,0.1,0.9,6.58,0.67,1.2,0.1,0.0
192,1549,Defender,LaLiga 2,M. Luna,Almería,36,1436,2,5.0,3,2,34,30,14,24,1,91,570,411,73,50,8,32,0.0,0.13,0.13,4,0.25,0.31,0.19,5.7,35.72,25.76,4.58,3.13,0.5,2.01,2.13,1.88,0.88,1.5,0.06,0.0
193,1550,Defender,LaLiga 2,D. Murillo,Málaga,28,782,0,7.0,1,1,18,35,4,23,1,55,452,376,67,3,0,1,0.0,0.12,0.0,1,0.12,0.81,0.12,6.33,52.02,43.27,7.71,0.35,0.0,0.12,2.07,4.03,0.46,2.65,0.12,0.0
194,1552,Defender,LaLiga 2,H. Arrillaga,Eibar,42,1583,0,7.0,1,0,35,65,21,12,2,67,577,429,93,44,2,17,0.0,0.0,0.0,0,0.0,0.4,0.06,3.81,32.8,24.39,5.29,2.5,0.11,0.97,1.99,3.7,1.19,0.68,0.11,0.0
195,1553,Defender,LaLiga 2,I. Merino,Málaga,39,1212,2,12.0,3,0,15,26,6,15,2,41,540,470,40,5,2,11,0.0,0.0,0.15,2,0.15,0.89,0.22,3.04,40.1,34.9,2.97,0.37,0.15,0.82,1.11,1.93,0.45,1.11,0.15,0.0
196,1556,Defender,LaLiga 2,CÁC. Álvarez,CD Tenerife,20,729,0,4.0,0,0,12,29,7,10,0,28,232,187,19,19,0,8,0.0,0.0,0.0,0,0.0,0.49,0.0,3.46,28.64,23.09,2.35,2.35,0.0,0.99,1.48,3.58,0.86,1.23,0.0,0.0
197,1557,Defender,LaLiga 2,H. Rincón,Girona FC,43,3591,5,30.0,12,3,85,76,27,46,5,234,961,749,81,80,6,30,0.0,0.08,0.13,8,0.2,0.75,0.3,5.86,24.09,18.77,2.03,2.01,0.15,0.75,2.13,1.9,0.68,1.15,0.13,0.0
198,1558,Defender,LaLiga 2,J. Cabello,Mirandés,38,1459,0,0.0,0,0,14,73,13,26,0,51,821,737,85,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,3.15,50.64,45.46,5.24,0.0,0.0,0.06,0.86,4.5,0.8,1.6,0.0,0.0
199,1561,Forward,LaLiga 2,Á. Rodríguez,CF Fuenlabrada,38,992,0,26.0,9,1,14,14,3,11,6,42,171,128,9,3,2,8,0.0,0.09,0.0,1,0.09,2.36,0.82,3.81,15.51,11.61,0.82,0.27,0.18,0.73,1.27,1.27,0.27,1.0,0.54,0.0
200,1562,Forward,LaLiga 2,A. Ortuño,FC Cartagena,42,1133,0,20.0,5,0,10,12,2,37,6,64,263,168,15,4,1,5,0.0,0.0,0.0,0,0.0,1.59,0.4,5.08,20.89,13.35,1.19,0.32,0.08,0.4,0.79,0.95,0.16,2.94,0.48,0.0
201,1563,Forward,LaLiga 2,S. Enrich,Real Zaragoza,40,2177,0,31.0,12,7,20,18,6,74,5,120,526,378,18,5,1,14,0.0,0.29,0.0,7,0.29,1.28,0.5,4.96,21.75,15.63,0.74,0.21,0.04,0.58,0.83,0.74,0.25,3.06,0.21,0.0
202,1564,Forward,LaLiga 2,Ó. Plano,Leganés,30,1363,1,28.0,8,3,21,7,5,11,6,82,453,394,15,6,2,11,0.0,0.2,0.07,4,0.26,1.85,0.53,5.41,29.91,26.02,0.99,0.4,0.13,0.73,1.39,0.46,0.33,0.73,0.4,0.0
203,1565,Forward,LaLiga 2,M. Mesa,CD Tenerife,38,1395,0,33.0,11,4,13,10,6,16,9,61,274,209,21,5,0,10,0.0,0.26,0.0,4,0.26,2.13,0.71,3.94,17.68,13.48,1.35,0.32,0.0,0.65,0.84,0.65,0.39,1.03,0.58,0.0
204,1566,Forward,LaLiga 2,J. Bautista,Eibar,38,2612,4,95.0,36,11,16,30,7,176,22,242,516,323,8,10,7,29,0.0,0.38,0.14,15,0.52,3.27,1.24,8.34,17.78,11.13,0.28,0.34,0.24,1.0,0.55,1.03,0.24,6.06,0.76,0.0
205,1567,Forward,LaLiga 2,C. Fernández,Mirandés,33,1615,1,31.0,12,1,21,8,5,80,6,140,406,257,29,10,3,13,0.0,0.06,0.06,2,0.11,1.73,0.67,7.8,22.63,14.32,1.62,0.56,0.17,0.72,1.17,0.45,0.28,4.46,0.33,0.0
206,1568,Forward,LaLiga 2,J. Otero,Sporting Gijón,35,2407,1,73.0,29,12,21,40,5,91,20,165,577,370,26,22,1,21,0.0,0.45,0.04,13,0.49,2.73,1.08,6.17,21.57,13.83,0.97,0.82,0.04,0.79,0.79,1.5,0.19,3.4,0.75,0.0
207,1569,Forward,LaLiga 2,J. Caicedo,Sporting Gijón,29,734,0,17.0,5,2,7,6,0,46,3,66,125,76,4,5,0,8,0.0,0.25,0.0,2,0.25,2.08,0.61,8.09,15.33,9.32,0.49,0.61,0.0,0.98,0.86,0.74,0.0,5.64,0.37,0.0
208,1570,Forward,LaLiga 2,E. Gallego,CD Tenerife,41,1836,0,47.0,15,7,31,21,7,91,12,153,406,250,16,3,1,20,0.0,0.34,0.0,7,0.34,2.3,0.74,7.5,19.9,12.25,0.78,0.15,0.05,0.98,1.52,1.03,0.34,4.46,0.59,0.0
209,1571,Forward,LaLiga 2,D. Gómez,Real Zaragoza,16,676,1,15.0,9,4,3,3,1,8,4,29,112,79,3,2,2,7,0.0,0.53,0.13,5,0.67,2.0,1.2,3.86,14.91,10.52,0.4,0.27,0.27,0.93,0.4,0.4,0.13,1.07,0.53,0.0
210,1572,Forward,LaLiga 2,P. Soko,Almería,37,2703,4,77.0,33,13,10,13,6,58,12,134,409,273,14,33,6,22,0.0,0.43,0.13,17,0.57,2.56,1.1,4.46,13.62,9.09,0.47,1.1,0.2,0.73,0.33,0.43,0.2,1.93,0.4,0.0
211,1573,Forward,LaLiga 2,CBC. Borrego,FC Cartagena,42,1040,0,21.0,4,1,10,5,5,24,10,55,269,194,14,15,0,7,0.0,0.09,0.0,1,0.09,1.82,0.35,4.76,23.28,16.79,1.21,1.3,0.0,0.61,0.87,0.43,0.43,2.08,0.87,0.0
212,1574,Forward,LaLiga 2,J. Muñoz,Málaga,36,1678,3,37.0,16,7,14,9,9,4,8,77,406,307,41,38,6,18,0.0,0.38,0.16,10,0.54,1.98,0.86,4.13,21.78,16.47,2.2,2.04,0.32,0.97,0.75,0.48,0.48,0.21,0.43,0.0
213,1576,Forward,LaLiga 2,EJE. Jauregi,Málaga,38,1864,0,40.0,15,6,4,11,3,81,15,139,339,178,11,13,1,9,0.0,0.29,0.0,6,0.29,1.93,0.72,6.71,16.37,8.59,0.53,0.63,0.05,0.43,0.19,0.53,0.14,3.91,0.72,0.0
214,1577,Forward,LaLiga 2,M. Soberón,Real Zaragoza,25,1497,2,40.0,17,10,12,3,1,14,10,48,329,249,33,13,1,16,0.0,0.6,0.12,12,0.72,2.4,1.02,2.89,19.78,14.97,1.98,0.78,0.06,0.96,0.72,0.18,0.06,0.84,0.6,0.0
215,1578,Forward,LaLiga 2,J. de Miguel,CD Tenerife,35,1812,3,37.0,12,3,23,26,12,74,9,112,526,345,36,13,5,28,0.0,0.15,0.15,6,0.3,1.84,0.6,5.56,26.13,17.14,1.79,0.65,0.25,1.39,1.14,1.29,0.6,3.68,0.45,0.0
216,1579,Forward,LaLiga 2,I. Unzueta,CD Lugo,31,842,1,9.0,4,1,8,9,1,18,2,45,210,143,14,1,1,4,0.0,0.11,0.11,2,0.21,0.96,0.43,4.81,22.45,15.29,1.5,0.11,0.11,0.43,0.86,0.96,0.11,1.92,0.21,0.0
217,1580,Forward,LaLiga 2,F. Viñas,Real Oviedo,20,777,0,20.0,4,1,6,15,2,36,4,62,143,95,3,3,3,10,0.0,0.12,0.0,1,0.12,2.32,0.46,7.18,16.56,11.0,0.35,0.35,0.35,1.16,0.69,1.74,0.23,4.17,0.46,0.0
218,1581,Forward,LaLiga 2,P. de la Fuente,Real Zaragoza,29,667,1,18.0,6,1,21,5,2,16,3,75,283,223,27,20,3,10,0.0,0.13,0.13,2,0.27,2.43,0.81,10.12,38.19,30.09,3.64,2.7,0.4,1.35,2.83,0.67,0.27,2.16,0.4,0.0
219,1582,Forward,LaLiga 2,J. Lobete,Málaga,38,2293,2,50.0,18,3,21,10,14,32,16,177,542,420,36,37,2,22,0.0,0.12,0.08,5,0.2,1.96,0.71,6.95,21.27,16.48,1.41,1.45,0.08,0.86,0.82,0.39,0.55,1.26,0.63,0.0
220,1583,Forward,LaLiga 2,Á. Millán,Leganés,19,1121,0,22.0,11,6,7,8,1,28,2,57,201,130,15,6,1,5,0.0,0.48,0.0,6,0.48,1.77,0.88,4.58,16.14,10.44,1.2,0.48,0.08,0.4,0.56,0.64,0.08,2.25,0.16,0.0
221,1584,Forward,LaLiga 2,F. Niño,Burgos Club de Fútbol,41,2348,2,38.0,19,10,42,25,8,85,8,187,613,439,30,2,3,23,0.0,0.38,0.08,12,0.46,1.46,0.73,7.17,23.5,16.83,1.15,0.08,0.11,0.88,1.61,0.96,0.31,3.26,0.31,0.0
222,1586,Forward,LaLiga 2,RBR. Blanco,AD Alcorcón,17,636,0,20.0,7,0,5,2,2,1,4,15,207,152,26,37,1,7,0.0,0.0,0.0,0,0.0,2.83,0.99,2.12,29.29,21.51,3.68,5.24,0.14,0.99,0.71,0.28,0.28,0.14,0.57,0.0
223,1587,Forward,LaLiga 2,J. Martón,Eibar,17,623,0,13.0,7,3,4,5,1,12,3,44,81,50,5,0,0,3,0.0,0.43,0.0,3,0.43,1.88,1.01,6.36,11.7,7.22,0.72,0.0,0.0,0.43,0.58,0.72,0.14,1.73,0.43,0.0
224,1589,Forward,LaLiga 2,A. Martín,FC Cartagena,43,618,1,6.0,2,0,10,5,1,0,4,17,272,233,18,39,3,16,0.0,0.0,0.15,1,0.15,0.87,0.29,2.48,39.61,33.93,2.62,5.68,0.44,2.33,1.46,0.73,0.15,0.0,0.58,0.0
225,1590,Forward,LaLiga 2,D. Queipo,Sporting Gijón,35,1188,0,32.0,12,0,38,5,5,11,7,85,351,278,24,25,1,9,0.0,0.0,0.0,0,0.0,2.42,0.91,6.44,26.59,21.06,1.82,1.89,0.08,0.68,2.88,0.38,0.38,0.83,0.53,0.0
226,1594,Forward,LaLiga 2,J. Roca,Girona FC,44,1775,3,56.0,22,6,23,14,10,14,16,113,388,278,21,61,4,22,0.0,0.3,0.15,9,0.46,2.84,1.12,5.73,19.67,14.1,1.06,3.09,0.2,1.12,1.17,0.71,0.51,0.71,0.81,0.0
227,1604,Forward,LaLiga 2,CChupete,Málaga,23,991,0,23.0,9,4,4,13,2,19,6,48,177,119,10,4,2,5,0.0,0.36,0.0,4,0.36,2.09,0.82,4.36,16.07,10.81,0.91,0.36,0.18,0.45,0.36,1.18,0.18,1.73,0.54,0.0
228,1607,Goalkeeper,LaLiga 2,A. Fernández,Almería,42,3690,0,0.0,0,0,0,51,0,7,0,13,1068,718,556,0,1,1,101.0,0.0,0.0,0,0.0,0.0,0.0,0.32,26.05,17.51,13.56,0.0,0.02,0.02,0.0,1.24,0.0,0.17,0.0,2.46
229,1608,Goalkeeper,LaLiga 2,A. Herrero,Málaga,42,3690,0,0.0,0,0,1,40,0,12,0,21,1298,814,752,0,1,6,146.0,0.0,0.0,0,0.0,0.0,0.0,0.51,31.66,19.85,18.34,0.0,0.02,0.15,0.02,0.98,0.0,0.29,0.0,3.56
230,1609,Goalkeeper,LaLiga 2,D. Jiménez,Huesca,34,2858,0,0.0,0,0,0,23,0,5,0,9,1017,557,726,0,0,2,103.0,0.0,0.0,0,0.0,0.0,0.0,0.28,32.03,17.54,22.86,0.0,0.0,0.06,0.0,0.72,0.0,0.16,0.0,3.24
231,1610,Goalkeeper,LaLiga 2,R. Yáñez,Sporting Gijón,40,3488,0,0.0,0,0,3,41,0,14,0,26,1087,573,704,0,0,1,123.0,0.0,0.0,0,0.0,0.0,0.0,0.67,28.05,14.78,18.17,0.0,0.0,0.03,0.08,1.06,0.0,0.36,0.0,3.17
232,1611,Goalkeeper,LaLiga 2,F. Martínez,Almería,42,1440,0,0.0,0,0,0,17,0,4,0,4,473,334,248,0,0,0,47.0,0.0,0.0,0,0.0,0.0,0.0,0.25,29.56,20.88,15.5,0.0,0.0,0.0,0.0,1.06,0.0,0.25,0.0,2.94
233,1612,Goalkeeper,LaLiga 2,A. Cantero,Burgos Club de Fútbol,42,3780,0,0.0,0,0,2,38,0,12,0,17,1131,662,722,0,0,1,105.0,0.0,0.0,0,0.0,0.0,0.0,0.4,26.93,15.76,17.19,0.0,0.0,0.02,0.05,0.9,0.0,0.29,0.0,2.5
234,1614,Goalkeeper,LaLiga 2,J. Pérez,Huesca,39,739,0,0.0,0,0,0,5,0,0,0,0,211,134,121,0,0,0,17.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.7,16.32,14.74,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,2.07
235,1616,Goalkeeper,LaLiga 2,A. Escandell,Real Oviedo,45,3978,0,0.0,0,0,1,63,0,18,0,26,1465,1064,726,0,0,4,115.0,0.0,0.0,0,0.0,0.0,0.0,0.59,33.14,24.07,16.43,0.0,0.0,0.09,0.02,1.43,0.0,0.41,0.0,2.6
236,1618,Goalkeeper,LaLiga 2,JRJ. Ruiz,Burgos Club de Fútbol,42,3150,0,0.0,0,0,0,41,0,12,0,15,1024,677,543,0,0,1,104.0,0.0,0.0,0,0.0,0.0,0.0,0.43,29.26,19.34,15.51,0.0,0.0,0.03,0.0,1.17,0.0,0.34,0.0,2.97
237,1619,Goalkeeper,LaLiga 2,D. Martín,CD Tenerife,41,1966,0,0.0,0,0,0,15,0,7,0,9,627,303,471,0,0,0,69.0,0.0,0.0,0,0.0,0.0,0.0,0.41,28.7,13.87,21.56,0.0,0.0,0.0,0.0,0.69,0.0,0.32,0.0,3.16
238,1622,Goalkeeper,LaLiga 2,J. Mikel Magunagoitia,Eibar,37,2880,0,1.0,1,1,3,31,0,7,0,13,1009,625,644,0,0,2,87.0,0.03,0.0,1,0.03,0.03,0.03,0.41,31.53,19.53,20.12,0.0,0.0,0.06,0.09,0.97,0.0,0.22,0.0,2.72
239,1631,Midfielder,LaLiga 2,S. Cazorla,Real Oviedo,37,2112,5,30.0,11,5,33,8,16,7,5,102,1200,1038,146,146,13,62,0.0,0.21,0.21,10,0.43,1.28,0.47,4.35,51.14,44.23,6.22,6.22,0.55,2.64,1.41,0.34,0.68,0.3,0.21,0.0
240,1633,Midfielder,LaLiga 2,A. Sanz,CD Tenerife,19,1301,0,5.0,2,0,33,33,19,36,1,88,638,505,111,3,1,4,0.0,0.0,0.0,0,0.0,0.35,0.14,6.09,44.14,34.93,7.68,0.21,0.07,0.28,2.28,2.28,1.31,2.49,0.07,0.0
241,1634,Midfielder,LaLiga 2,F. Portillo,Huesca,30,1055,1,8.0,3,2,14,4,2,8,1,41,504,428,30,15,2,19,0.0,0.17,0.09,3,0.26,0.68,0.26,3.5,43.0,36.51,2.56,1.28,0.17,1.62,1.19,0.34,0.17,0.68,0.09,0.0
242,1635,Midfielder,LaLiga 2,S. Álvarez,Eibar,41,2793,0,12.0,5,0,108,69,32,58,2,209,1526,1271,137,14,0,13,0.0,0.0,0.0,0,0.0,0.39,0.16,6.73,49.17,40.96,4.41,0.45,0.0,0.42,3.48,2.22,1.03,1.87,0.06,0.0
243,1636,Midfielder,LaLiga 2,D. Musto,FC Cartagena,28,1899,0,5.0,0,0,47,52,30,35,3,109,689,578,84,5,1,6,0.0,0.0,0.0,0,0.0,0.24,0.0,5.17,32.65,27.39,3.98,0.24,0.05,0.28,2.23,2.46,1.42,1.66,0.14,0.0
244,1638,Midfielder,LaLiga 2,L. Baptistão,Almería,39,2534,5,103.0,33,10,48,27,16,52,25,161,790,599,67,57,4,32,0.0,0.36,0.18,15,0.53,3.66,1.17,5.72,28.06,21.27,2.38,2.02,0.14,1.14,1.7,0.96,0.57,1.85,0.89,0.0
245,1639,Midfielder,LaLiga 2,I. Alejo,Real Valladolid,18,846,2,7.0,0,0,23,8,7,7,3,59,182,130,21,94,3,17,0.0,0.0,0.21,2,0.21,0.74,0.0,6.28,19.36,13.83,2.23,10.0,0.32,1.81,2.45,0.85,0.74,0.74,0.32,0.0
246,1641,Midfielder,LaLiga 2,S. Moyano,Real Zaragoza,45,1343,5,34.0,9,0,16,13,10,28,12,114,374,297,24,43,5,23,0.0,0.0,0.34,5,0.34,2.28,0.6,7.64,25.06,19.9,1.61,2.88,0.34,1.54,1.07,0.87,0.67,1.88,0.8,0.0
247,1642,Midfielder,LaLiga 2,F. San Emeterio,SD Ponferradina,32,1188,0,6.0,2,0,26,27,11,18,1,63,477,385,49,2,0,5,0.0,0.0,0.0,0,0.0,0.45,0.15,4.77,36.14,29.17,3.71,0.15,0.0,0.38,1.97,2.05,0.83,1.36,0.08,0.0
248,1643,Midfielder,LaLiga 2,Luismi,Málaga,32,2356,1,3.0,1,0,62,47,31,35,2,136,1197,1027,147,1,0,8,0.0,0.0,0.04,1,0.04,0.11,0.04,5.2,45.73,39.23,5.62,0.04,0.0,0.31,2.37,1.8,1.18,1.34,0.08,0.0
249,1644,Midfielder,LaLiga 2,R. Guti,Real Zaragoza,30,1389,1,29.0,7,2,23,10,16,8,13,73,719,613,87,32,2,11,0.0,0.13,0.06,3,0.19,1.88,0.45,4.73,46.59,39.72,5.64,2.07,0.13,0.71,1.49,0.65,1.04,0.52,0.84,0.0
250,1645,Midfielder,LaLiga 2,J. Pérez Mateo,CD Tenerife,27,1331,1,20.0,5,1,25,20,9,38,6,95,457,359,23,11,0,11,0.0,0.07,0.07,2,0.14,1.35,0.34,6.42,30.9,24.27,1.56,0.74,0.0,0.74,1.69,1.35,0.61,2.57,0.41,0.0
251,1646,Midfielder,LaLiga 2,I. Cordoba,Burgos Club de Fútbol,34,1635,5,31.0,9,3,69,33,31,17,5,161,505,344,51,68,3,20,0.0,0.17,0.28,8,0.44,1.71,0.5,8.86,27.8,18.94,2.81,3.74,0.17,1.1,3.8,1.82,1.71,0.94,0.28,0.0
252,1647,Midfielder,LaLiga 2,B. Sánchez,CD Lugo,41,1030,1,17.0,9,4,26,11,14,4,2,54,484,389,85,56,2,19,0.0,0.35,0.09,5,0.44,1.49,0.79,4.72,42.29,33.99,7.43,4.89,0.17,1.66,2.27,0.96,1.22,0.35,0.17,0.0
253,1648,Midfielder,LaLiga 2,ADA. Diawara,Leganés,12,974,0,11.0,2,2,15,11,9,8,2,31,420,374,31,5,0,6,0.0,0.18,0.0,2,0.18,1.02,0.18,2.86,38.81,34.56,2.86,0.46,0.0,0.55,1.39,1.02,0.83,0.74,0.18,0.0
254,1649,Midfielder,LaLiga 2,G. Melero,Leganés,38,2197,4,25.0,11,5,37,15,23,19,7,100,1003,853,52,4,3,34,0.0,0.2,0.16,9,0.37,1.02,0.45,4.1,41.09,34.94,2.13,0.16,0.12,1.39,1.52,0.61,0.94,0.78,0.29,0.0
255,1650,Midfielder,LaLiga 2,L. Olaetxea,Eibar,38,3076,1,16.0,5,2,71,126,49,87,2,195,1500,1215,144,7,1,11,0.0,0.06,0.03,3,0.09,0.47,0.15,5.71,43.89,35.55,4.21,0.2,0.03,0.32,2.08,3.69,1.43,2.55,0.06,0.0
256,1651,Midfielder,LaLiga 2,J. Corpas,Eibar,36,2884,6,54.0,21,6,40,53,42,36,12,137,1080,847,114,146,6,36,0.0,0.19,0.19,12,0.37,1.69,0.66,4.28,33.7,26.43,3.56,4.56,0.19,1.12,1.25,1.65,1.31,1.12,0.37,0.0
257,1653,Midfielder,LaLiga 2,S. Colombatto,Real Oviedo,42,3513,3,37.0,10,4,37,33,26,31,9,145,1528,1302,131,101,5,47,0.0,0.1,0.08,7,0.18,0.95,0.26,3.71,39.15,33.36,3.36,2.59,0.13,1.2,0.95,0.85,0.67,0.79,0.23,0.0
258,1654,Midfielder,LaLiga 2,ICI. Chapela,CD Tenerife,30,1543,0,39.0,14,4,20,20,7,15,6,98,374,282,18,27,1,15,0.0,0.23,0.0,4,0.23,2.27,0.82,5.72,21.81,16.45,1.05,1.57,0.06,0.87,1.17,1.17,0.41,0.87,0.35,0.0
259,1655,Midfielder,LaLiga 2,Curro,Burgos Club de Fútbol,35,2858,1,55.0,22,6,49,16,17,57,18,169,1249,994,107,60,4,42,0.0,0.19,0.03,7,0.22,1.73,0.69,5.32,39.33,31.3,3.37,1.89,0.13,1.32,1.54,0.5,0.54,1.79,0.57,0.0
260,1656,Midfielder,LaLiga 2,Juanpe,Málaga,29,610,0,5.0,1,0,28,18,8,18,0,55,340,265,48,4,1,6,0.0,0.0,0.0,0,0.0,0.74,0.15,8.11,50.16,39.1,7.08,0.59,0.15,0.89,4.13,2.66,1.18,2.66,0.0,0.0
261,1657,Midfielder,LaLiga 2,D. Ojeda,Huesca,37,1558,1,37.0,13,1,21,5,12,9,14,53,667,544,52,44,6,27,0.0,0.06,0.06,2,0.12,2.14,0.75,3.06,38.53,31.42,3.0,2.54,0.35,1.56,1.21,0.29,0.69,0.52,0.81,0.0
262,1658,Midfielder,LaLiga 2,T. Moya,Real Zaragoza,38,1911,6,27.0,9,0,56,41,25,19,9,102,1057,859,156,98,4,38,0.0,0.0,0.28,6,0.28,1.27,0.42,4.8,49.78,40.46,7.35,4.62,0.19,1.79,2.64,1.93,1.18,0.89,0.42,0.0
263,1659,Midfielder,LaLiga 2,K. Bare,Real Zaragoza,21,1659,2,19.0,4,0,25,23,21,13,6,84,818,696,90,14,1,12,0.0,0.0,0.11,2,0.11,1.03,0.22,4.56,44.38,37.76,4.88,0.76,0.05,0.65,1.36,1.25,1.14,0.71,0.33,0.0
264,1661,Midfielder,LaLiga 2,JDJ. Dorrio,Málaga,41,2939,3,50.0,10,2,43,27,13,20,22,144,479,352,19,67,4,19,0.0,0.06,0.09,5,0.15,1.53,0.31,4.41,14.67,10.78,0.58,2.05,0.12,0.58,1.32,0.83,0.4,0.61,0.67,0.0
265,1662,Midfielder,LaLiga 2,A. Reina,Real Oviedo,45,3639,4,43.0,16,6,74,35,27,27,11,155,1527,1149,235,165,14,71,0.0,0.15,0.1,10,0.25,1.06,0.4,3.83,37.77,28.42,5.81,4.08,0.35,1.76,1.83,0.87,0.67,0.67,0.27,0.0
266,1663,Midfielder,LaLiga 2,C. Gelabert,Sporting Gijón,39,2406,2,44.0,17,6,49,34,26,37,12,151,1126,876,107,67,5,49,0.0,0.22,0.07,8,0.3,1.65,0.64,5.65,42.12,32.77,4.0,2.51,0.19,1.83,1.83,1.27,0.97,1.38,0.45,0.0
267,1664,Midfielder,LaLiga 2,J. Bernal,Sporting Gijón,17,621,0,3.0,0,0,11,17,6,14,1,28,398,347,24,2,3,8,0.0,0.0,0.0,0,0.0,0.43,0.0,4.06,57.68,50.29,3.48,0.29,0.43,1.16,1.59,2.46,0.87,2.03,0.14,0.0
268,1665,Midfielder,LaLiga 2,K. Sibo,Real Oviedo,43,2554,1,10.0,2,1,50,46,36,39,2,110,1083,934,83,3,0,11,0.0,0.04,0.04,2,0.07,0.35,0.07,3.88,38.16,32.91,2.92,0.11,0.0,0.39,1.76,1.62,1.27,1.37,0.07,0.0
